date,min,max,avg
2002-05-18,1.5,13.5,7.7
2002-05-19,2.0,13.8,8.25
2002-05-20,2.0,14.4,8.666666666666666
2002-05-21,4.6,15.2,10.7
2002-05-22,0.6,16.7,9.3
2002-05-23,0.6,16.7,8.075
2002-05-24,1.9,16.6,7.125
2002-05-25,1.9,16.6,10.44
2002-05-26,1.9,15.1,9.98
2002-05-27,1.9,15.0,9.78
2002-05-28,3.0,15.1,9.016666666666667
2002-05-29,1.4,15.1,9.9
2002-05-30,1.0,15.0,7.85
2002-05-31,2.0,15.1,8.2
2002-06-01,3.0,15.8,10.54
2002-06-02,3.0,15.8,10.86
2002-06-03,2.2,15.9,10.64
2002-06-04,2.0,15.9,9.066666666666666
2002-06-05,4.0,16.1,12.6
2002-06-06,2.0,17.4,11.0
2002-06-07,3.5,17.4,11.62
2002-06-08,0.9,17.0,9.583333333333334
2002-06-09,0.0,16.4,8.85
2002-06-10,2.2,16.2,9.914285714285716
2002-06-11,2.2,16.2,12.2
2002-06-12,0.8,15.8,9.54
2002-06-13,0.8,14.1,9.16
2002-06-14,0.2,14.3,9.080000000000002
2002-06-15,0.2,14.3,8.2
2002-06-16,1.0,13.5,8.440000000000001
2002-06-17,0.9,13.8,8.066666666666668
2002-06-18,5.5,13.8,9.475
2002-06-19,2.3,13.8,7.95
2002-06-20,1.0,13.8,7.525
2002-06-21,6.0,14.3,10.0
2002-06-22,5.3,14.3,10.1
2002-06-23,2.9,15.1,10.04
2002-06-24,2.0,15.1,8.666666666666666
2002-06-25,2.0,14.4,8.633333333333333
2002-06-26,3.8,14.6,11.7
2002-06-27,2.0,14.6,8.66
2002-06-28,1.8,10.6,6.133333333333334
2002-06-29,0.5,12.1,6.98
2002-06-30,0.5,12.2,7.859999999999999
2002-07-01,3.7,12.2,8.440000000000001
2002-07-02,0.6,13.2,7.619999999999999
2002-07-03,0.6,13.2,7.44
2002-07-04,0.7,11.2,8.149999999999999
2002-07-05,0.1,11.2,6.6
2002-07-06,0.8,10.9,7.266666666666667
2002-07-07,5.8,11.8,9.46
2002-07-08,5.8,13.0,9.433333333333334
2002-07-09,0.2,13.0,7.028571428571429
2002-07-10,0.0,6.0,2.716666666666667
2002-07-11,1.0,10.4,4.233333333333333
2002-07-12,1.9,10.6,7.08
2002-07-13,0.0,10.6,5.966666666666666
2002-07-14,0.0,11.0,7.3
2002-07-15,4.9,12.7,8.9
2002-07-16,0.7,12.7,8.28
2002-07-17,0.0,11.1,6.279999999999999
2002-07-18,0.0,11.2,6.88
2002-07-19,1.0,11.2,6.0600000000000005
2002-07-20,1.8,11.0,7.92
2002-07-21,1.8,13.9,8.76
2002-07-22,5.4,14.3,10.580000000000002
2002-07-23,3.6,15.5,9.633333333333333
2002-07-24,3.0,15.5,8.3
2002-07-25,3.0,15.0,8.833333333333334
2002-07-26,3.0,13.1,8.483333333333333
2002-07-27,0.6,13.1,7.483333333333333
2002-07-28,0.0,7.0,3.06
2002-07-29,3.0,12.2,5.95
2002-07-30,3.7,12.4,8.82
2002-07-31,3.0,13.7,8.8
2002-08-01,2.6,14.4,8.383333333333335
2002-08-02,2.6,15.4,11.125
2002-08-03,2.0,15.4,8.616666666666665
2002-08-04,0.8,15.6,8.35
2002-08-05,0.8,15.6,8.0
2002-08-06,2.4,14.3,8.86
2002-08-07,1.8,15.9,8.233333333333333
2002-08-08,1.0,15.9,8.316666666666666
2002-08-09,2.0,15.0,9.56
2002-08-10,3.6,15.0,9.96
2002-08-11,3.0,14.8,8.783333333333333
2002-08-12,1.6,14.8,8.700000000000001
2002-08-13,1.0,15.1,7.483333333333333
2002-08-14,1.6,15.1,9.4
2002-08-15,0.6,14.5,8.48
2002-08-16,0.2,14.5,8.74
2002-08-17,0.2,14.4,8.22
2002-08-18,1.0,12.5,8.18
2002-08-19,3.0,13.4,7.983333333333333
2002-08-20,3.0,14.2,9.48
2002-08-21,3.7,14.2,10.0
2002-08-22,1.0,16.0,9.4
2002-08-23,0.0,16.0,7.866666666666667
2002-08-24,1.8,16.0,10.18
2002-08-25,1.0,15.9,9.760000000000002
2002-08-26,0.4,15.9,9.24
2002-08-27,0.4,13.9,7.516666666666667
2002-08-28,3.7,13.6,10.02
2002-08-29,5.0,14.5,9.616666666666667
2002-08-30,3.7,15.3,9.483333333333334
2002-08-31,1.9,15.3,10.0
2002-09-01,1.9,15.1,9.9
2002-09-02,2.6,14.9,9.760000000000002
2002-09-03,1.9,14.6,9.42
2002-09-04,0.9,14.6,8.033333333333333
2002-09-05,0.9,15.5,8.0
2002-09-06,0.8,16.6,8.716666666666667
2002-09-07,0.0,17.5,8.866666666666667
2002-09-08,0.8,17.5,9.116666666666667
2002-09-09,0.8,16.1,9.080000000000002
2002-09-10,0.6,13.1,7.56
2002-09-11,0.6,13.4,6.833333333333333
2002-09-12,0.2,13.4,6.533333333333334
2002-09-13,0.2,15.6,8.02
2002-09-14,1.0,15.6,9.38
2002-09-15,2.0,15.3,9.9
2002-09-16,2.7,15.3,11.5
2002-09-17,0.0,13.8,8.459999999999999
2002-09-18,1.9,16.8,8.533333333333333
2002-09-19,1.5,18.3,9.583333333333334
2002-09-20,1.1,18.4,11.260000000000002
2002-09-21,1.1,18.4,9.583333333333334
2002-09-22,0.0,18.0,9.083333333333334
2002-09-23,0.5,18.0,10.72
2002-09-24,1.5,16.8,10.279999999999998
2002-09-25,1.0,16.8,9.4
2002-09-26,1.0,16.3,10.56
2002-09-27,1.0,17.4,10.04
2002-09-28,1.1,18.0,10.94
2002-09-29,1.0,18.0,9.416666666666666
